,ensembl_gene_id,external_gene_name,entrezgene_id,chromosome_name,strand,start_position,end_position,gene_biotype,ERKi_1_hr.logFC,ERKi_1_hr.FDR,ERKi_12_hr.logFC,ERKi_12_hr.FDR,ERKi_4_hr.logFC,ERKi_4_hr.FDR,ERKi_24_hr.logFC,ERKi_24_hr.FDR
ENSG00000278662.4,ENSG00000278662,GOLGA6L10,643707,15,-1,82339993,82349475,protein_coding,0.192978296382303,0.584912232711425,0.23339437725012,0.218048737315656,0.202529742240135,0.41127019631981,0.378451331459156,0.0353197177645717
ENSG00000278677.1,ENSG00000278677,H2AC17,8336,6,-1,27892699,27893185,protein_coding,-0.0636785402400613,0.967121028894073,0.110201856176144,0.789647112156493,0.123551195445863,0.837492659877615,0.970634848217681,0.00748476419383042
ENSG00000278828.1,ENSG00000278828,H3C10,8357,6,1,27810064,27811300,protein_coding,0.270014964092613,0.610957708344522,0.856803121158286,0.00320094036805398,0.47179650727298,0.161065023130351,1.94361891120718,1.18100509024259e-07
ENSG00000278845.5,ENSG00000278845,MRPL45,84311,17,1,38297023,38323217,protein_coding,0.138739816569078,0.262906186817241,0.170031983622367,0.0378810375271112,0.155483331514668,0.116109596426358,0.158203343910052,0.0411127456355103
ENSG00000279170.2,ENSG00000279170,TSTD3,100130890,6,1,99520976,99589899,protein_coding,0.127702219604451,0.821770742021473,0.0756171729777147,0.755044776071421,0.0338602405419237,0.926411048936396,0.296727266276964,0.155518082066414
ENSG00000279765.3,ENSG00000279765,,NA,15,1,92883413,92949230,protein_coding,0.525388778319609,0.522901446117727,0.213386367923935,0.669319427115149,-0.660245365800587,0.41265774760147,-0.226863237716951,0.713519788858105
ENSG00000280071.3,ENSG00000280071,GATD3B,102724023,21,-1,5079294,5128413,protein_coding,0.28027504227833,0.0421415568315444,0.191938853547596,0.0594308796970396,0.115898828348353,0.377660972636581,0.457313346028171,3.70167815312436e-05
ENSG00000280433.1,ENSG00000280433,,NA,21,-1,5155499,5165472,protein_coding,-0.0873238332691477,0.737528947423389,-0.386301259077159,0.00181506909025773,-0.196791512646218,0.169413313948861,-0.426279719208575,0.000412283214219458
ENSG00000280537.2,ENSG00000280537,,NA,2,-1,219075329,219170827,protein_coding,0.22405511803043,0.937174714669441,1.30134538300934,0.0802747156347233,0.0390896089399341,0.977360790700383,2.03505116876069,0.00614391949226624
ENSG00000280670.3,ENSG00000280670,CCDC163,126661,1,-1,45493866,45500079,protein_coding,0.471841302017085,0.0459543832016578,0.814555053513477,5.47984058944982e-05,0.361582729371273,0.0855984237369424,0.278608769895456,0.0892013639324929
ENSG00000280789.2,ENSG00000280789,PAGR1,79447,16,1,29816152,29822489,protein_coding,0.00294357748379916,0.993730663371409,-0.274190675939187,0.00974002881893739,-0.0609065954337824,0.684882161207506,-0.62976800043892,6.55141922337056e-07
ENSG00000280893.1,ENSG00000280893,,NA,16,1,29812261,29820092,protein_coding,0.252394891614885,0.505120475557164,-0.118015760409697,0.605673888455089,0.0189367286993657,0.959314847704997,-0.559401517670695,0.00802120565201545
ENSG00000280987.4,ENSG00000280987,MATR3,9782,5,1,139273752,139331671,protein_coding,0.763972160654166,0.00108391920119582,0.198096042987805,0.248768567360885,0.483987239906564,0.0185962907422067,0.249293958944735,0.121785685497153
ENSG00000281348.1,ENSG00000281348,,NA,16,1,29817239,29830627,protein_coding,-0.191319813261319,0.951992298671977,-0.383464238459124,0.656686154073032,-0.248710989444479,0.848398007435924,-1.28403357249825,0.099599013113375
ENSG00000281406.2,ENSG00000281406,BLACAT1,NA,1,-1,205434885,205457091,protein_coding,-0.097505851007155,0.913923025036367,-0.835657054869455,0.00508203692590257,-0.424081395366675,0.229091365082712,-0.407852184216918,0.130593950413789
ENSG00000281991.1,ENSG00000281991,TMEM265,100862671,16,1,30740642,30745196,protein_coding,-0.183911906820468,0.961881734837225,0.480844488470136,0.647822339253905,0.0440108267102346,0.97901575951362,0.416693100290855,0.667201846419128
ENSG00000282034.1,ENSG00000282034,,NA,16,1,30704067,30745169,protein_coding,-0.186403767359886,0.329854660676813,-0.28622814268647,0.0204168188665976,-0.233413244109545,0.114939461111095,-0.168965661505717,0.140944589958672
ENSG00000282246.1,ENSG00000282246,,NA,10,1,13610047,13655929,protein_coding,-0.503286210336715,0.0918945383810691,0.169173866803134,0.444592134707318,-0.168144423953393,0.573303042327631,0.256103024144437,0.205649825479098
ENSG00000282936.1,ENSG00000282936,,NA,17,-1,6628619,6640456,protein_coding,-0.499725802865349,0.102099707893822,-0.428713503521542,0.0513627541463193,-0.640326183154464,0.0154806798149308,-0.547560475440077,0.0098127604804568
ENSG00000282988.2,ENSG00000282988,,NA,6,-1,26195595,26199293,protein_coding,0.506674559431369,0.241788801796409,1.20684472722331,0.000189377485310313,0.698351784599446,0.0439751090853139,1.97582445824297,1.59865059162756e-07
ENSG00000283149.1,ENSG00000283149,,NA,3,1,186581995,186597103,protein_coding,-5.31252031601198,0.0532395447367127,-5.49068709488884,0.00799489847038201,-5.32512183957393,0.0287849441869907,-5.28289486634518,0.00698826228588863
ENSG00000283154.2,ENSG00000283154,IQCJ-SCHIP1,29970,3,1,158962235,159897366,protein_coding,-0.0926565379682453,0.827052570125163,0.0646911607250549,0.718104164874702,0.112438415743376,0.804096642246071,-0.00247536863455081,0.989235903929226
ENSG00000283199.2,ENSG00000283199,C13orf46,100507747,13,-1,113953705,113974076,protein_coding,-0.213872488070323,0.823368422188569,-0.684649108291456,0.0714783632746593,-0.589729782789581,0.216257116502756,-0.201495713896077,0.663932104726226
ENSG00000283239.1,ENSG00000283239,KBTBD11-OT1,104266957,8,1,1763888,1958627,protein_coding,0.508583994224386,0.945297483472707,2.62612820941549,0.199403262911278,2.2682063682813,0.399968184268313,0.380794163734706,0.836242420489471
ENSG00000283378.1,ENSG00000283378,CNTNAP3C,100289279,9,1,61330717,61453030,protein_coding,-0.3389834082321,0.72637718933116,-0.853347941850016,0.0563101574566162,-0.144570731260872,0.83905752865507,-0.626296394071527,0.133838015587083
ENSG00000283463.1,ENSG00000283463,HSFX4,101927685,X,1,149929573,149931287,protein_coding,0.440936056216702,0.900680383227176,-0.731495967917177,0.566322016431418,0.263317847020466,0.890701561730207,-0.100740743620125,0.931455821987425
ENSG00000283486.2,ENSG00000283486,FAM95C,100289137,9,-1,38540569,38577207,protein_coding,-0.829134103809575,0.0308130569925729,-0.648234329727716,0.0240759779126535,0.10557489904847,0.808678426295734,-0.473147287880401,0.0728815604312563
ENSG00000283515.1,ENSG00000283515,,NA,19,1,58228914,58315183,protein_coding,-0.786974494506007,0.612287292956601,-0.433554849414018,0.599162334608166,-0.502181396628101,0.651909802588457,-0.504944285106974,0.502080316466061
ENSG00000283580.3,ENSG00000283580,,NA,1,1,42767292,42794493,protein_coding,0.180876994936923,0.440490473291162,0.12493764515415,0.380809914501295,0.102100564910258,0.601760984624471,0.20446205885182,0.120507547564702
ENSG00000283663.1,ENSG00000283663,,NA,19,-1,49055793,49065076,protein_coding,0.308537952185004,0.982593911111522,1.44245062005776,0.0678112816531902,0.451242106194357,0.698111544571381,2.31137322103267,0.00313403050438628
ENSG00000283697.2,ENSG00000283697,HSFX3,101928917,X,-1,149548210,149549924,protein_coding,0.737141724067011,0.855823175113871,1.44273665510825,0.423277906235605,0.744351161898287,0.765569325511659,1.04859870603422,0.539568853808306
ENSG00000283703.2,ENSG00000283703,VSIG10L2,338667,11,1,125946056,125958647,protein_coding,-0.32678192021373,0.963658420204612,0.077820415948429,0.9683940026131,0.517206959629811,0.846193984868736,1.48502509212384,0.376185017268666
ENSG00000283761.1,ENSG00000283761,,NA,1,1,99970011,100083321,protein_coding,-0.449660317755114,0.641491526470434,0.756175740576741,0.111293111802714,0.205526074041729,0.777233498396657,0.661527102785163,0.137114508514994
ENSG00000283765.1,ENSG00000283765,,NA,3,-1,183815568,183884889,protein_coding,0.927849595855704,0.712391728936582,0.0276773766056859,0.997292941064544,0.859747326813523,0.60640542233508,0.407348580824654,0.726750349101282
ENSG00000283782.2,ENSG00000283782,,NA,5,1,132410832,132646079,protein_coding,-0.403046232278911,0.516497771976132,0.638562563172238,0.0691381689892811,0.7346026334156,0.0880601558004699,0.991075112237781,0.00420552360285659
ENSG00000283809.1,ENSG00000283809,,NA,22,1,18906238,18947732,protein_coding,0.107224361400086,0.958813732608596,0.383042877976675,0.486576779695998,-0.474644891186047,0.510963025837441,0.23828359496748,0.64955577834909
ENSG00000283900.1,ENSG00000283900,TPTEP2-CSNK1E,102800317,22,-1,38291918,38398522,protein_coding,0.24100586191262,0.879460568522683,1.12110870289514,0.0528058712146926,-0.183064046593024,0.843229450965049,0.667727636364229,0.208332202264388
ENSG00000283930.1,ENSG00000283930,PLD5P1,NA,10,1,38094368,38360098,protein_coding,-0.25590944329015,0.62856633972287,1.07425901652176,0.000314667733647065,0.371437210182754,0.267741873988044,1.30313001577438,1.64160065974671e-05
ENSG00000284024.2,ENSG00000284024,,100421372,10,1,14838302,14846999,protein_coding,-0.273251670020879,0.0105787163083043,-0.53033240952457,6.75229984865035e-07,-0.153789610291599,0.110714999184914,-0.734748107326295,1.71701849121569e-09
ENSG00000284057.1,ENSG00000284057,,NA,11,1,93741664,93812378,protein_coding,-0.174275262219096,0.265486364529672,0.0790232180575378,0.456647492162488,-0.131685999384908,0.313883405565724,0.27831159077727,0.00568394895404414
ENSG00000284194.1,ENSG00000284194,SCO2,9997,22,-1,50523568,50526461,protein_coding,0.406513985435997,0.438339085665394,-0.504825126528727,0.110766817422673,-0.293195644373229,0.484853811465345,-0.297563726112786,0.320558569684111
ENSG00000284292.1,ENSG00000284292,,NA,7,1,99325879,99394653,protein_coding,-1.30859937259902,0.170763183046637,-1.61606999405417,0.0158198272439173,-1.92984237359176,0.0182018694964,-1.7570933349025,0.00655813389164943
ENSG00000284308.1,ENSG00000284308,C2orf81,388963,2,-1,74414176,74421619,protein_coding,0.151748376131958,0.730498312730567,0.110635916757892,0.600570534082074,0.10175340320683,0.734316386531124,0.335146759611691,0.0771306682848372
ENSG00000284431.1,ENSG00000284431,,NA,22,1,40346529,40410054,protein_coding,0.0309059189620767,0.965282066479561,0.48043896956068,0.00709197424585862,0.1001213380847,0.690632826297127,0.810173634157479,2.37626237746606e-05
ENSG00000284461.2,ENSG00000284461,,NA,7,1,66628958,66811189,protein_coding,-0.543633059198756,0.190793716792805,-0.183084601951612,0.539055879305034,-0.225347364838566,0.567234154860269,-0.236156745117488,0.381290399029869
ENSG00000284505.1,ENSG00000284505,LYNX1-SLURP2,111188157,8,-1,142764334,142778224,protein_coding,0.0286009800900158,0.991022609392784,0.762518947659444,0.114388298899165,0.108063250705286,0.898220328856754,0.619948553285518,0.178943801728972
ENSG00000284512.1,ENSG00000284512,,NA,16,-1,81022316,81096284,protein_coding,0.0999558941669417,0.897508163505009,-0.304715507460578,0.107234571257179,-0.0857945578526827,0.795382670388052,-0.490604589947756,0.00757953957130137
ENSG00000284526.1,ENSG00000284526,,NA,17,-1,76563710,76570544,protein_coding,-0.14278892531474,0.784715497433403,-0.748739808605926,0.00143083203105416,-0.234482479454049,0.412805851760682,-0.919874838217356,9.3257845763724e-05
ENSG00000284626.1,ENSG00000284626,,NA,15,1,90234200,90265462,protein_coding,-0.129908529693761,0.876593815061124,0.365269930387071,0.217621217938532,-0.235279039134963,0.566871981724095,0.538196750085631,0.0540228841169238
ENSG00000284691.1,ENSG00000284691,,NA,7,1,150400702,150412470,protein_coding,0.273854808523067,0.41493736436657,1.12009477199457,7.13947476349214e-06,0.646559348872111,0.00858655310686479,1.6373331887356,1.21594024944329e-08
ENSG00000284753.1,ENSG00000284753,EEF1AKMT4,110599564,3,1,184249672,184258759,protein_coding,0.00671254827915646,0.991261160106703,-0.653925681483681,0.000171653175347041,-0.277682633955837,0.140815967316503,-0.868826679135623,2.11311633734591e-06
ENSG00000284770.2,ENSG00000284770,TBCE,6905,1,1,235367360,235452443,protein_coding,0.209594782394478,0.284350100041402,0.109515462988252,0.40320894682865,0.0475750836587134,0.815623612859229,0.199048809654182,0.0986611060857819
ENSG00000284773.1,ENSG00000284773,,NA,1,-1,34974356,34985313,protein_coding,0.154246983213846,0.853173882692157,0.665037250338177,0.0346262933717222,0.801119386569744,0.0340053521520692,0.640985770881276,0.0331554137616038
ENSG00000284776.1,ENSG00000284776,,NA,20,1,18567453,18744216,protein_coding,-0.693556656846095,0.894170493621685,-0.233522704976818,0.894301881515568,-1.18353237900583,0.641313060239294,0.406460756068694,0.803119730806015
ENSG00000284820.1,ENSG00000284820,,NA,2,-1,219209772,219222738,protein_coding,0.34073827706936,0.404021717450835,0.625063249106434,0.0136291986127216,0.61701366176952,0.039593673179861,0.600882194464441,0.0125545954222435
ENSG00000284862.2,ENSG00000284862,CCDC39,339829,3,-1,180602858,180684942,protein_coding,-0.122309781736366,0.821770742021473,0.466134700248049,0.0293182801474216,0.252074981792844,0.353038456746433,0.711533358047206,0.000952390004361842
ENSG00000284874.1,ENSG00000284874,,NA,22,1,19717220,19724772,protein_coding,-0.127418289406994,0.941302774897341,0.60236312125295,0.202567293381808,0.0937401982875244,0.891805295230594,0.996624411961389,0.0275259997173871
ENSG00000284906.1,ENSG00000284906,,NA,15,1,30624548,30685606,protein_coding,-0.446255639952784,0.0653215577761655,0.233550106362717,0.187745480769404,-0.220551759039761,0.328127432814962,-0.474885844437739,0.00615938336712246
ENSG00000284922.1,ENSG00000284922,,220074,11,1,72080331,72110782,protein_coding,4.44205138815384,0.240354017810376,4.16572234633918,0.0910461891570172,0.899885346396496,0.808678426295734,3.81542153853983,0.0990125193622663
ENSG00000284946.1,ENSG00000284946,,NA,15,-1,90966190,91022566,protein_coding,0.0498387237002744,0.939322587885123,0.300677677805704,0.0982135298947515,0.0993289925484382,0.709873650538551,-0.392301227003836,0.0249626373717775
ENSG00000284952.1,ENSG00000284952,,NA,3,-1,155763043,155854442,protein_coding,1.11710096099488,0.399170576995896,0.0350472073065,0.970957788198443,0.25051082655321,0.849786714140334,0.749230926536776,0.325839303257547
ENSG00000284969.1,ENSG00000284969,,NA,11,-1,33698261,33722467,protein_coding,0.258037702640251,0.667020886479471,-0.46336600079573,0.110510634332601,0.0619643903392121,0.895971174175224,-1.56491430231385,5.54324164757199e-06
ENSG00000284976.1,ENSG00000284976,,NA,9,1,137217452,137219361,protein_coding,-0.156140367271954,0.505170756771018,-0.140792976741848,0.296632871292173,-0.172416684692719,0.306026369664629,-0.182547364889771,0.146120633821722
ENSG00000284981.1,ENSG00000284981,UPK3BL2,107983993,7,-1,102538417,102543849,protein_coding,-0.0933303602619394,0.892697545489197,0.158973359498315,0.513708491893218,-0.112822431338102,0.747657359191245,0.399453119854854,0.0709744100219327
ENSG00000285000.1,ENSG00000285000,,NA,5,1,77030902,77152155,protein_coding,-1.32002600603315,0.750316436446398,-0.971667289739734,0.632393114662041,-2.67977322812649,0.29935094113781,-0.98874273300827,0.592864465093567
ENSG00000285043.1,ENSG00000285043,,112694756,16,1,30053123,30070414,protein_coding,0.151780498762006,0.718100002974631,-0.303018707581792,0.118014982834572,0.0568650427274459,0.857253120616598,-0.925083264825311,2.07963098662939e-05
ENSG00000285053.1,ENSG00000285053,TBCE,6905,1,1,235328570,235448952,protein_coding,-0.126682153244856,0.96337199081951,-0.093863638395478,0.901727841201249,-0.451709793328715,0.634282554576886,-0.238524291521532,0.719928239825866
ENSG00000285077.2,ENSG00000285077,ARHGAP11B,89839,15,1,30624494,30649529,protein_coding,0.249425665643033,0.377742991215474,0.0981664904141372,0.594344448731408,0.0470845099912205,0.868974887551683,-0.359960813760543,0.031064885942922
ENSG00000285130.2,ENSG00000285130,,NA,9,1,69035747,69255187,protein_coding,-1.34689278305806,0.843629230493997,-2.88329135769648,0.270954163009983,-0.555169776106188,0.87729264362528,-1.26931973524308,0.551235159998543
ENSG00000285162.1,ENSG00000285162,,1124,7,1,29122340,29514667,protein_coding,1.46269127646115,0.090092033972691,0.927236547490859,0.126432434000529,0.633227562893315,0.440899249357956,1.17920077844581,0.0438229258294229
ENSG00000285188.1,ENSG00000285188,,NA,19,-1,18207961,18255419,protein_coding,0.321988320837512,0.896134843960463,0.986645739009691,0.232869719010122,0.426063593328947,0.73920135870557,1.6868661294026,0.0344004409140151
ENSG00000285238.2,ENSG00000285238,,NA,12,-1,6556886,6607367,protein_coding,-0.881442156500898,0.673487804399505,-0.08745782814798,0.940338243699501,0.459990648023921,0.760898581786375,0.365931805481896,0.705362545400622
ENSG00000285253.1,ENSG00000285253,,54816,15,-1,56652488,56918571,protein_coding,0.465834234261026,0.060383977088485,-0.0718738662698802,0.714691575035512,-0.0346387752036606,0.906337884605306,-0.106831754589257,0.544348667182488
ENSG00000285269.2,ENSG00000285269,,11046,9,-1,96235331,96352058,protein_coding,0.159762578021532,0.799875292624314,0.767356603245202,0.00425267927433739,0.0530512372060003,0.898543105522084,1.3707088127222,5.11739652959992e-06
ENSG00000285292.1,ENSG00000285292,ABCF2-H2BE1,114483834,7,-1,151207837,151227166,protein_coding,0.00230784528674225,0.994658075229524,-0.531682501055041,4.09125243122244e-05,-0.179998074089803,0.18518209078268,-0.719175214309659,2.59720002870058e-07
ENSG00000285304.1,ENSG00000285304,,NA,22,1,37639693,37666932,protein_coding,0.0700130474201273,0.984533778682902,-0.68282563594276,0.413991994359976,0.0377416147829755,0.977548683628018,-0.539560169607766,0.490353755290923
